occurrence_date,offense,borough,precinct,latitude,longitude,sector,jurisdiction,compstat_date,object_id,identifier,xcoord,ycoord
2010-01-01T03:40:00,FELONY ASSAULT,BROOKLYN,75,40.6586265920001,-73.89282645,J,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568457,b06645e2,1013986,179247
2010-01-01T03:40:00,FELONY ASSAULT,BROOKLYN,75,40.6688262430001,-73.898941775,E,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568458,36f2374c,1012285,182961
2010-01-01T03:40:00,FELONY ASSAULT,QUEENS,115,40.759392835,-73.866905701,A,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568459,cbc17df3,1021122,215969
2010-01-01T03:45:00,ROBBERY,BROOKLYN,75,40.6640567700001,-73.888110233,F,N.Y. TRANSIT POLICE,2010-01-12:00:00 AMow,568460,84d2eb5c,1015292,181227
2010-01-01T03:45:00,FELONY ASSAULT,QUEENS,107,40.7210718540001,-73.759443236,D,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568461,42b890fc,1050931,202071
2010-01-01T03:45:00,FELONY ASSAULT,MANHATTAN,26,40.813088658,-73.9579799109999,D,N.Y. HOUSING POLICE,2010-01-12:00:00 AMow,568462,b29b0826,995882,235507
2010-01-01T03:50:00,ROBBERY,BROOKLYN,77,40.672781408,-73.96279083,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568463,9c6691e7,994572,184388
2010-01-01T03:50:00,FELONY ASSAULT,MANHATTAN,33,40.8380552900001,-73.9407907139999,A,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568464,d7291dab,1000634,244606
2010-01-01T03:55:00,FELONY ASSAULT,BROOKLYN,62,40.624912877,-73.997364488,H,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568465,3c24696b,984982,166946
2010-01-01T03:55:00,FELONY ASSAULT,BROOKLYN,62,40.624912877,-73.997364488,H,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568466,14440db,984982,166946
2010-01-01T04:00:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,62,40.620518249,-73.992469328,F,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568467,f4c4e61b,986341,165345
2010-01-01T04:00:00,ROBBERY,BROOKLYN,75,40.679663814,-73.885556693,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568468,3236d233,1015993,186914
2010-01-01T04:00:00,GRAND LARCENY,BROOKLYN,90,40.715139853,-73.966598109,A,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568469,6fa0406e,993510,199820
2010-01-01T04:00:00,BURGLARY,MANHATTAN,9,40.7316512670001,-73.990302699,D,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568470,dab3e90e,986938,205834
2010-01-01T04:00:00,GRAND LARCENY,MANHATTAN,13,40.737260883,-73.984297388,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568471,c47c9e3d,988602,207878
2010-01-01T04:00:00,FELONY ASSAULT,MANHATTAN,13,40.740451228,-73.994595702,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568472,94376f9c,985748,209040
2010-01-01T04:00:00,FELONY ASSAULT,QUEENS,110,40.746579356,-73.883745528,A,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568473,556bfe63,1016463,211294
2010-01-01T04:00:00,FELONY ASSAULT,MANHATTAN,14,40.756046025,-73.984866869,E,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568474,21e581a3,988443,214722
2010-01-01T04:00:00,GRAND LARCENY,MANHATTAN,10,40.7565354280001,-73.994020485,F,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568774,ec8418eb,985907,214900
2010-01-01T04:00:00,FELONY ASSAULT,BRONX,41,40.821821427,-73.895873187,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568775,c6bd6455,1013070,238703
2010-01-01T04:00:00,FELONY ASSAULT,BRONX,48,40.8560328090001,-73.888448814,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568776,c73009b0,1015109,251170
2010-01-01T04:00:00,FELONY ASSAULT,MANHATTAN,34,40.8616387370001,-73.927964612,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568777,4c32d438,1004176,253201
2010-01-01T04:10:00,FELONY ASSAULT,BROOKLYN,75,40.6452509970001,-73.878747452,N,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568778,fe12b83c,1017899,174379
2010-01-01T04:15:00,BURGLARY,BRONX,43,40.83327504,-73.846618861,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568779,563152e4,1026695,242896
2010-01-01T04:18:00,FELONY ASSAULT,BROOKLYN,70,40.647951397,-73.9606064559999,I,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568780,a6d3a05,995182,175342
2010-01-01T04:18:00,FELONY ASSAULT,MANHATTAN,34,40.8578480350001,-73.932042837,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568781,7152fd88,1003049,251819
2010-01-01T04:20:00,FELONY ASSAULT,BROOKLYN,81,40.692931032,-73.9379085149999,B,N.Y. HOUSING POLICE,2010-01-12:00:00 AMow,568782,bacb2661,1001469,191733
2010-01-01T04:20:00,ROBBERY,MANHATTAN,10,40.7468274060001,-74.001087754,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568783,a2f0e535,983949,211363
2010-01-01T04:25:00,FELONY ASSAULT,BROOKLYN,75,40.6736256230001,-73.888678195,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568784,fd09b91,1015130,184713
2010-01-01T04:25:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,47,40.886291333,-73.8269200779999,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568785,7825d753,1032108,262222
2010-01-01T04:30:00,ROBBERY,QUEENS,101,40.6029515910001,-73.749976261,F,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568786,5c31a0aa,1053678,159044
2010-01-01T04:30:00,FELONY ASSAULT,BROOKLYN,75,40.6736256230001,-73.888678195,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568787,b921efc,1015130,184713
2010-01-01T04:30:00,FELONY ASSAULT,BRONX,49,40.8577107470001,-73.8684803099999,E,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568788,7c7e8510,1020632,251789
2010-01-01T04:45:00,FELONY ASSAULT,BROOKLYN,79,40.6874016190001,-73.940369194,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568789,36807e50,1000788,189718
2010-01-01T04:45:00,FELONY ASSAULT,MANHATTAN,33,40.8344205120001,-73.9447509939999,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568790,6509c1bb,999539,243281
2010-01-01T04:45:00,FELONY ASSAULT,MANHATTAN,33,40.8344205120001,-73.9447509939999,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568791,ea49341b,999539,243281
2010-01-01T04:46:00,ROBBERY,BROOKLYN,72,40.6593622890001,-73.99011497,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568792,15a1f914,986993,179497
2010-01-01T04:55:00,FELONY ASSAULT,MANHATTAN,30,40.824789609,-73.951526544,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,568793,fceba7ba,997666,239771
2010-01-01T04:58:00,ROBBERY,MANHATTAN,10,40.7561595130001,-73.996962256,F,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569092,e5509fe5,985092,214763
2010-01-01T05:00:00,BURGLARY,STATEN ISLAND,120,40.612047767,-74.094348021,I,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569093,90d5f083,958055,162273
2010-01-01T05:00:00,BURGLARY,BROOKLYN,68,40.6277672850001,-74.006846286,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569094,de8b31ef,982350,167986
2010-01-01T05:00:00,BURGLARY,STATEN ISLAND,120,40.6368494500001,-74.084074785,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569095,bad83250,960916,171306
2010-01-01T05:00:00,FELONY ASSAULT,STATEN ISLAND,120,40.637704209,-74.1371205359999,P,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569096,a4615e3d,946194,171636
2010-01-01T05:00:00,BURGLARY,BROOKLYN,75,40.669165105,-73.891284691,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569097,8d066c52,1014409,183087
2010-01-01T05:00:00,FELONY ASSAULT,BROOKLYN,79,40.680332805,-73.9384249989999,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569098,84a0a240,1001329,187143
2010-01-01T05:00:00,FELONY ASSAULT,BROOKLYN,79,40.680332805,-73.9384249989999,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569099,b0140cfe,1001329,187143
2010-01-01T05:00:00,ROBBERY,QUEENS,108,40.745313491,-73.9144703699999,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569100,49eb1aeb,1007950,210823
2010-01-01T05:00:00,FELONY ASSAULT,BRONX,42,40.830611515,-73.907281814,G,N.Y. HOUSING POLICE,2010-01-12:00:00 AMow,569101,a963f841,1009909,241902
2010-01-01T05:00:00,FELONY ASSAULT,BRONX,42,40.830611515,-73.907281814,G,N.Y. HOUSING POLICE,2010-01-12:00:00 AMow,569102,eec38291,1009909,241902
2010-01-01T05:00:00,FELONY ASSAULT,BRONX,42,40.8379528570001,-73.90633196,B,N.Y. HOUSING POLICE,2010-01-12:00:00 AMow,569103,9403d1f1,1010169,244577
2010-01-01T05:10:00,FELONY ASSAULT,MANHATTAN,18,40.763132867,-73.9842046529999,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569104,4652ab67,988626,217304
2010-01-01T05:20:00,ROBBERY,MANHATTAN,24,40.7965711430001,-73.967185687,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569105,9037e287,993336,229488
2010-01-01T05:20:00,FELONY ASSAULT,MANHATTAN,7,40.7165145550001,-73.975893551,E,N.Y. HOUSING POLICE,2010-01-12:00:00 AMow,569106,e8fe7868,990933,200320
2010-01-01T05:30:00,FELONY ASSAULT,STATEN ISLAND,123,40.5530967230001,-74.213707158,D,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569107,233a5451,924863,140854
2010-01-01T05:30:00,GRAND LARCENY,MANHATTAN,6,40.731991973,-74.003429223,E,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569108,a148eba2,983300,205958
2010-01-01T05:33:00,FELONY ASSAULT,BROOKLYN,81,40.691396872,-73.9382200589999,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569109,87ab0fd1,1001383,191174
2010-01-01T05:40:00,FELONY ASSAULT,MANHATTAN,14,40.751669511,-73.9765774159999,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569110,122996b7,990740,213128
2010-01-01T05:43:00,MURDER & NON-NEGL. MANSLAUGHTE,BROOKLYN,81,40.6890975320001,-73.925616087,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,1695,af3e43c0,1004879,190339
2010-01-01T05:45:00,ROBBERY,BROOKLYN,84,40.6954689410001,-73.982825079,,N.Y. TRANSIT POLICE,2010-01-12:00:00 AMow,569412,c05986,989013,192652
2010-01-01T05:45:00,RAPE,BROOKLYN,81,40.689615497,-73.924393112,J,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569413,fd6b5cb1,1005218,190528
2010-01-01T05:50:00,FELONY ASSAULT,BROOKLYN,67,40.6371657290001,-73.933669159,F,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569414,7c3dd88,1002660,171417
2010-01-01T05:55:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,67,40.6571925470001,-73.914222933,M,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569415,85934a59,1008050,178718
2010-01-01T06:00:00,FELONY ASSAULT,BROOKLYN,77,40.6752886240001,-73.9513864469999,F,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569416,3a850b2b,997735,185303
2010-01-01T06:00:00,BURGLARY,MANHATTAN,7,40.71898938,-73.987057808,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569417,c58b0311,987838,201221
2010-01-01T06:15:00,FELONY ASSAULT,MANHATTAN,28,40.80203233,-73.949682945,A,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569418,9a2d7040,998181,231480
2010-01-01T06:22:00,FELONY ASSAULT,MANHATTAN,28,40.80203233,-73.949682945,A,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569419,b31a8e54,998181,231480
2010-01-01T06:25:00,FELONY ASSAULT,BROOKLYN,71,40.666409908,-73.9529176779999,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569420,b29fea70,997312,182068
2010-01-01T06:30:00,ROBBERY,BROOKLYN,84,40.685713852,-73.981680984,I,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569421,8f80ac26,989331,189098
2010-01-01T06:30:00,FELONY ASSAULT,BRONX,52,40.8679021340001,-73.895638333,F,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569422,b4719ff3,1013115,255492
2010-01-01T06:45:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,110,40.740949861,-73.870857953,E,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569423,cdd271d8,1020037,209248
2010-01-01T07:00:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,110,40.7415981570001,-73.861856577,H,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569424,71ca0214,1022531,209488
2010-01-01T07:00:00,BURGLARY,MANHATTAN,14,40.7547373200001,-73.989757926,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569425,c0a661bf,987088,214245
2010-01-01T07:00:00,ROBBERY,MANHATTAN,17,40.7571332580001,-73.971908352,E,N.Y. TRANSIT POLICE,2010-01-12:00:00 AMow,569426,4e3b1db7,992033,215119
2010-01-01T07:00:00,RAPE,MANHATTAN,19,40.76717676,-73.963806683,H,N.Y. POLICE DEPT,2015-08-12:00:00 AMow,569427,bda3eebb,994276,218779
2010-01-01T07:00:00,BURGLARY,MANHATTAN,24,40.7892287390001,-73.977611477,H,N.Y. POLICE DEPT,2014-02-12:00:00 AMow,569428,46d2e8db,990450,226812
2010-01-01T07:15:00,ROBBERY,QUEENS,114,40.757668881,-73.9162051499999,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569429,372f8b83,1007465,215324
2010-01-01T07:15:00,FELONY ASSAULT,BRONX,41,40.8231207650001,-73.891105437,H,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569430,749db845,1014389,239178
2010-01-01T07:25:00,FELONY ASSAULT,QUEENS,104,40.692209351,-73.8932664979999,A,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569431,2eda503d,1013849,191482
2010-01-01T08:00:00,GRAND LARCENY,BROOKLYN,60,40.5898831740001,-73.987795724,J,N.Y. POLICE DEPT,2010-09-12:00:00 AMow,569735,12b799cc,987640,154184
2010-01-01T08:00:00,RAPE,BROOKLYN,71,40.664527498,-73.9477392909999,A,N.Y. POLICE DEPT,2012-02-12:00:00 AMow,569736,1d9f28ea,998749,181383
2010-01-01T08:00:00,GRAND LARCENY,MANHATTAN,1,40.7063277980001,-74.0128813119999,D,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569737,7697431e,980679,196608
2010-01-01T08:00:00,RAPE,MANHATTAN,9,40.726554019,-73.987828427,A,N.Y. HOUSING POLICE,2013-07-12:00:00 AMow,569738,c4370ae1,987624,203977
2010-01-01T08:00:00,GRAND LARCENY,MANHATTAN,19,40.7728493330001,-73.953871394,I,N.Y. POLICE DEPT,2010-03-12:00:00 AMow,569739,2ce4c46e,997027,220847
2010-01-01T08:00:00,FELONY ASSAULT,BRONX,40,40.813935836,-73.908829574,D,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569740,ffa37f24,1009487,235826
2010-01-01T08:00:00,RAPE,BRONX,41,40.816391847,-73.895296414,D,N.Y. POLICE DEPT,2010-08-12:00:00 AMow,569741,5b15e61b,1013232,236725
2010-01-01T08:00:00,GRAND LARCENY,BRONX,50,40.8738855980001,-73.90521104,D,N.Y. POLICE DEPT,2012-12-12:00:00 AMow,569742,db386158,1010465,257669
2010-01-01T08:30:00,BURGLARY,STATEN ISLAND,122,40.578598234,-74.11944247,J,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569743,3e59ae7,951071,150095
2010-01-01T08:30:00,ROBBERY,BROOKLYN,70,40.645079439,-73.9580244539999,I,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569744,34b14f60,995899,174296
2010-01-01T08:30:00,FELONY ASSAULT,BROOKLYN,70,40.645079439,-73.9580244539999,I,N.Y. POLICE DEPT,2011-12-12:00:00 AMow,569745,1905ea08,995899,174296
2010-01-01T08:45:00,GRAND LARCENY,BROOKLYN,61,40.5779237940001,-73.954121207,D,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569746,2a009ad8,996995,149830
2010-01-01T09:00:00,BURGLARY,BROOKLYN,66,40.6388473910001,-73.9863563219999,F,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569747,47a1c94c,988037,172023
2010-01-01T09:00:00,RAPE,BROOKLYN,72,40.6581934320001,-74.0010322429999,H,N.Y. POLICE DEPT,2010-06-12:00:00 AMow,569748,169bb543,983964,179071
2010-01-01T09:00:00,GRAND LARCENY,BROOKLYN,75,40.677279114,-73.868086247,D,N.Y. POLICE DEPT,2010-03-12:00:00 AMow,569749,68425b56,1020840,186052
2010-01-01T09:00:00,GRAND LARCENY,BROOKLYN,88,40.6890675760001,-73.979397553,H,N.Y. POLICE DEPT,2010-03-12:00:00 AMow,569750,d8e2f442,989964,190320
2010-01-01T09:00:00,GRAND LARCENY,BROOKLYN,88,40.6958640340001,-73.981822445,J,N.Y. POLICE DEPT,2012-01-12:00:00 AMow,569751,4fb0da5e,989291,192796
2010-01-01T09:00:00,GRAND LARCENY,QUEENS,105,40.7197131400001,-73.7320741679999,I,N.Y. POLICE DEPT,2010-05-12:00:00 AMow,569752,398b7c62,1058519,201598
2010-01-01T09:00:00,RAPE,MANHATTAN,9,40.726554019,-73.987828427,A,N.Y. HOUSING POLICE,2015-02-12:00:00 AMow,569753,2a2b3928,987624,203977
2010-01-01T09:00:00,ROBBERY,MANHATTAN,17,40.745098591,-73.976623032,A,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,569754,735b3407,990728,210734
2010-01-01T09:00:00,GRAND LARCENY,QUEENS,111,40.7503029490001,-73.737769159,C,N.Y. POLICE DEPT,2010-03-12:00:00 AMow,569755,68e6d3e2,1056907,212738
2010-01-01T09:00:00,GRAND LARCENY,QUEENS,111,40.7597255160001,-73.738894387,G,N.Y. POLICE DEPT,2010-02-12:00:00 AMow,570059,952aa370,1056585,216170
2010-01-01T09:00:00,GRAND LARCENY,QUEENS,111,40.763381812,-73.776906724,H,N.Y. POLICE DEPT,2010-02-12:00:00 AMow,570060,7b4fddfe,1046051,217473
2010-01-01T09:00:00,GRAND LARCENY,QUEENS,111,40.7689185890001,-73.730930343,G,N.Y. POLICE DEPT,2010-02-12:00:00 AMow,570061,c863c1ca,1058781,219526
2010-01-01T09:30:00,GRAND LARCENY,MANHATTAN,18,40.765261019,-73.995088258,J,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570062,9d1b2a0b,985611,218079
2010-01-01T10:00:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,68,40.630898954,-74.0088425129999,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570063,35349b50,981796,169127
2010-01-01T10:00:00,GRAND LARCENY,QUEENS,112,40.7133423810001,-73.843734952,A,N.Y. POLICE DEPT,2010-05-12:00:00 AMow,570064,cceaf6c2,1027571,199202
2010-01-01T10:00:00,BURGLARY,QUEENS,107,40.7272699710001,-73.780256723,D,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570065,faf09737,1045156,204314
2010-01-01T10:00:00,GRAND LARCENY,MANHATTAN,17,40.7559880050001,-73.969190893,E,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570066,8567ce12,992786,214702
2010-01-01T10:30:00,ROBBERY,BROOKLYN,77,40.6766686940001,-73.9387312169999,H,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570067,23d04f94,1001245,185808
2010-01-01T10:40:00,ROBBERY,BROOKLYN,83,40.702627207,-73.9185500959999,I,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570068,a6bbb9a5,1006834,195270
2010-01-01T10:50:00,FELONY ASSAULT,BROOKLYN,67,40.6542179190001,-73.936470517,H,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570069,96fe32c,1001878,177629
2010-01-01T11:00:00,GRAND LARCENY,STATEN ISLAND,123,40.53023756,-74.169480791,F,N.Y. POLICE DEPT,2010-02-12:00:00 AMow,570070,36a20126,937137,132499
2010-01-01T11:00:00,ROBBERY,BROOKLYN,88,40.6936149800001,-73.9758946169999,J,N.Y. HOUSING POLICE,2010-01-12:00:00 AMow,570071,f68eea8f,990935,191977
2010-01-01T11:00:00,GRAND LARCENY,BROOKLYN,94,40.717690014,-73.95896355,H,N.Y. POLICE DEPT,2013-09-12:00:00 AMow,570072,5b59118b,995626,200750
2010-01-01T11:00:00,BURGLARY,MANHATTAN,9,40.7244187320001,-73.9891673019999,E,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570073,1fd79577,987253,203199
2010-01-01T11:00:00,BURGLARY,BRONX,44,40.838649714,-73.9166741619999,P,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570074,c4fe1c79,1007307,244828
2010-01-01T11:10:00,FELONY ASSAULT,BROOKLYN,75,40.6679135840001,-73.894336325,E,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570075,72ee1149,1013563,182630
2010-01-01T11:15:00,FELONY ASSAULT,BROOKLYN,68,40.638667594,-74.022463404,F,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570076,6cabedff,978016,171958
2010-01-01T11:21:00,FELONY ASSAULT,BROOKLYN,70,40.651686501,-73.9590401839999,I,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570077,43617e71,995616,176703
2010-01-01T11:30:00,RAPE,QUEENS,109,40.762334218,-73.826917308,D,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570078,671e8aeb,1032198,217060
2010-01-01T11:52:00,ROBBERY,BROOKLYN,77,40.6711873200001,-73.933682189,J,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570380,afaa86f3,1002647,183812
2010-01-01T12:00:00,RAPE,BROOKLYN,63,40.6279777550001,-73.941647157,F,N.Y. POLICE DEPT,2011-09-12:00:00 AMow,570381,2d9f8d88,1000448,168068
2010-01-01T12:00:00,RAPE,BROOKLYN,68,40.6390216720001,-74.022463524,F,N.Y. POLICE DEPT,2010-03-12:00:00 AMow,570382,e0089d86,978016,172087
2010-01-01T12:00:00,GRAND LARCENY,BROOKLYN,67,40.64097285,-73.92923336,F,N.Y. POLICE DEPT,2011-06-12:00:00 AMow,570383,69d86984,1003890,172805
2010-01-01T12:00:00,BURGLARY,BROOKLYN,79,40.678321721,-73.9455256539999,A,N.Y. POLICE DEPT,2010-03-12:00:00 AMow,570384,cf512233,999360,186409
2010-01-01T12:00:00,GRAND LARCENY,QUEENS,103,40.6948893260001,-73.801066561,G,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570385,d925c36c,1039415,192503
2010-01-01T12:00:00,GRAND LARCENY,MANHATTAN,9,40.734645797,-73.99033113,E,N.Y. POLICE DEPT,2015-10-12:00:00 AMow,570386,da055095,986930,206925
2010-01-01T12:00:00,GRAND LARCENY,MANHATTAN,13,40.7369377730001,-73.991705617,E,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570387,c4fafe2f,986549,207760
2010-01-01T12:00:00,GRAND LARCENY,QUEENS,110,40.7398493260001,-73.8866044649999,A,N.Y. POLICE DEPT,2010-02-12:00:00 AMow,570388,3561ec1a,1015674,208841
2010-01-01T12:00:00,GRAND LARCENY,MANHATTAN,14,40.75012867,-73.9875317789999,D,N.Y. POLICE DEPT,2011-04-12:00:00 AMow,570389,bd80abf7,987705,212566
2010-01-01T12:00:00,RAPE,QUEENS,115,40.756860977,-73.875656664,I,N.Y. POLICE DEPT,2010-08-12:00:00 AMow,570390,7cea52c,1018699,215043
2010-01-01T12:00:00,GRAND LARCENY,MANHATTAN,18,40.7581825410001,-73.975362299,B,N.Y. POLICE DEPT,2011-03-12:00:00 AMow,570391,829de5b2,991076,215501
2010-01-01T12:00:00,GRAND LARCENY,MANHATTAN,19,40.7849865480001,-73.9538413189999,E,N.Y. POLICE DEPT,2012-05-12:00:00 AMow,570392,f8ae8532,997033,225269
2010-01-01T12:00:00,GRAND LARCENY,QUEENS,109,40.7930514440001,-73.798689404,T,N.Y. POLICE DEPT,2010-03-12:00:00 AMow,570393,73c7474e,1039992,228268
2010-01-01T12:00:00,GRAND LARCENY,MANHATTAN,24,40.801487552,-73.960363898,E,N.Y. POLICE DEPT,2010-04-12:00:00 AMow,570394,c57f0e99,995224,231280
2010-01-01T12:00:00,RAPE,BRONX,43,40.823101299,-73.8696904609999,E,N.Y. POLICE DEPT,2012-10-12:00:00 AMow,570395,6764836a,1020316,239179
2010-01-01T12:00:00,BURGLARY,BRONX,52,40.8738250210001,-73.881266747,K,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570396,71a22b81,1017087,257655
2010-01-01T12:00:00,GRAND LARCENY,BRONX,52,40.883212148,-73.884240741,I,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570397,6e52a52d,1016260,261074
2010-01-01T12:10:00,MURDER & NON-NEGL. MANSLAUGHTE,QUEENS,107,40.7132703660001,-73.822459989,M,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,1697,a7e6d093,1033469,199187
2010-01-01T12:15:00,ROBBERY,MANHATTAN,20,40.7707416810001,-73.987379899,B,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570398,917211c0,987746,220076
2010-01-01T12:35:00,GRAND LARCENY,STATEN ISLAND,122,40.5738496490001,-74.105496156,,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570399,d066adcb,954943,148360
2010-01-01T12:50:00,GRAND LARCENY,MANHATTAN,19,40.779163,-73.9558348739999,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570702,f9d8c2b8,996482,223147
2010-01-01T13:00:00,GRAND LARCENY,MANHATTAN,34,40.852762511,-73.937629187,B,N.Y. POLICE DEPT,2011-01-12:00:00 AMow,570703,c38a0a1c,1001505,249965
2010-01-01T13:11:00,ROBBERY,MANHATTAN,14,40.7558129120001,-73.986400949,E,N.Y. TRANSIT POLICE,2010-01-12:00:00 AMow,570704,e4156ca2,988018,214637
2010-01-01T13:30:00,BURGLARY,BROOKLYN,61,40.5866636110001,-73.9550440899999,C,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570705,145a8faf,996737,153014
2010-01-01T13:30:00,GRAND LARCENY,BROOKLYN,79,40.695198976,-73.950849032,J,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570706,8ec8799b,997880,192557
2010-01-01T13:30:00,BURGLARY,QUEENS,110,40.7464454620001,-73.881638122,A,N.Y. POLICE DEPT,2010-01-12:00:00 AMow,570707,3b7a1ab5,1017047,211246
2010-01-01T14:00:00,GRAND LARCENY,BROOKLYN,60,40.5940604740001,-73.985350065,I,N.Y. POLICE DEPT,2014-04-12:00:00 AMow,570708,f5f7404b,988319,155706
2010-01-01T14:00:00,GRAND LARCENY,BROOKLYN,62,40.594978166,-74.00106367,C,N.Y. POLICE DEPT,2010-07-12:00:00 AMow,570709,a155b31b,983955,156040
